Bike Station Name,Bike Station Latitude,Bike Station Longitude,Available Bikes,POI Name,POI Rating,POI Latitude,POI Longitude,Distance (km)
King St W / York St (2),43.647968822765,-79.38316961352653,19,Byblos,4.4,43.647546,-79.388123,0.4013150446459956
King St W / York St (2),43.647968822765,-79.38316961352653,19,King Taps,3.9,43.6486379269,-79.3817439,0.13672770944922258
King St W / York St (2),43.647968822765,-79.38316961352653,19,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.28665297442066223
King St W / York St (2),43.647968822765,-79.38316961352653,19,Shake Shack,4.3,43.64488931941005,-79.37980347052275,0.4365930835432549
King St W / York St (2),43.647968822765,-79.38316961352653,19,401 Richmond,4.6,43.64775,-79.39471,0.9288613269886548
King St W / York St (2),43.647968822765,-79.38316961352653,19,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9791000098057384
King St W / York St (2),43.647968822765,-79.38316961352653,19,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.22279502701245657
King St W / York St (2),43.647968822765,-79.38316961352653,19,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.9140693208575219
King St W / York St (2),43.647968822765,-79.38316961352653,19,Abbozzo Gallery,0.0,43.64775,-79.39471,0.9288613269886548
King St W / York St (2),43.647968822765,-79.38316961352653,19,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.36126412541104735
King St W / York St (2),43.647968822765,-79.38316961352653,19,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.7931285844853696
King St W / York St (2),43.647968822765,-79.38316961352653,19,Tiff,4.0,43.64656218853344,-79.39050313780471,0.6104415357059636
King St W / York St (2),43.647968822765,-79.38316961352653,19,The Art of Banksy,4.0,43.6425099,-79.3745239,0.9232593043273483
King St W / York St (2),43.647968822765,-79.38316961352653,19,Inuit Art-Eskimo Art Gallery,0.0,43.64166,-79.37604,0.9062145104240515
King St W / York St (2),43.647968822765,-79.38316961352653,19,Gallery 44,0.0,43.64775,-79.39471,0.9288613269886548
King St W / York St (2),43.647968822765,-79.38316961352653,19,Little Canada,4.8,43.65668,-79.38065,0.9896243712483631
King St W / York St (2),43.647968822765,-79.38316961352653,19,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.44681491669573675
King St W / York St (2),43.647968822765,-79.38316961352653,19,The Haam,4.2,43.64743,-79.39308,0.7996422168417728
King St W / York St (2),43.647968822765,-79.38316961352653,19,Siempre Restaurant,3.9,43.643393311738,-79.3922074406298,0.887518512987684
King St W / York St (2),43.647968822765,-79.38316961352653,19,Vagabondo Restobar,4.1,43.64402,-79.39078,0.7535088660221434
King St W / York St (2),43.647968822765,-79.38316961352653,19,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.837289538256411
King St W / York St (2),43.647968822765,-79.38316961352653,19,Khao San Road,3.9,43.646412027881496,-79.39361985450327,0.8584729544916209
King St W / York St (2),43.647968822765,-79.38316961352653,19,Byblos,4.4,43.647546,-79.388123,0.4013150446459956
King St W / York St (2),43.647968822765,-79.38316961352653,19,Cheffry's Artisanal Bistro,4.8,43.64823,-79.39494,0.9474898383375964
King St W / York St (2),43.647968822765,-79.38316961352653,19,Paradise Grotto,4.3,43.648053177358186,-79.39008610206244,0.5565801530414044
King St W / York St (2),43.647968822765,-79.38316961352653,19,401 Richmond,4.6,43.64775,-79.39471,0.9288613269886548
King St W / York St (2),43.647968822765,-79.38316961352653,19,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9791000098057384
King St W / York St (2),43.647968822765,-79.38316961352653,19,Abbozzo Gallery,0.0,43.64775,-79.39471,0.9288613269886548
King St W / York St (2),43.647968822765,-79.38316961352653,19,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.22279502701245657
King St W / York St (2),43.647968822765,-79.38316961352653,19,Tiff,4.0,43.64656218853344,-79.39050313780471,0.6104415357059636
King St W / York St (2),43.647968822765,-79.38316961352653,19,Gallery 44,0.0,43.64775,-79.39471,0.9288613269886548
King St W / York St (2),43.647968822765,-79.38316961352653,19,Wynick-Tuck Gallery,0.0,43.64775,-79.39471,0.9288613269886548
College St / Henry St ,43.6591529,-79.3947953,8,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.642595960328755
College St / Henry St ,43.6591529,-79.3947953,8,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.5734826846833133
College St / Henry St ,43.6591529,-79.3947953,8,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.5745498698826923
College St / Henry St ,43.6591529,-79.3947953,8,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.7437425016127068
College St / Henry St ,43.6591529,-79.3947953,8,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.642595960328755
College St / Henry St ,43.6591529,-79.3947953,8,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.7130673935494745
College St / Henry St ,43.6591529,-79.3947953,8,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.5734826846833133
College St / Henry St ,43.6591529,-79.3947953,8,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.5745498698826923
College St / Henry St ,43.6591529,-79.3947953,8,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.642595960328755
College St / Henry St ,43.6591529,-79.3947953,8,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.7130673935494745
College St / Henry St ,43.6591529,-79.3947953,8,Orbital Arts,4.9,43.65589,-79.40228,0.702986926973911
College St / Henry St ,43.6591529,-79.3947953,8,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.5734826846833133
College St / Henry St ,43.6591529,-79.3947953,8,Whippersnapper Gallery,4.5,43.65242,-79.40085,0.8931767716467042
College St / Henry St ,43.6591529,-79.3947953,8,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.5745498698826923
Yonge St / Alexander St - SMART,43.662862,-79.383572,2,Little Canada,4.8,43.65668,-79.38065,0.7264861528506088
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Gusto 101,4.0,43.645002131066,-79.400309337027,0.855371565797526
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,La Plume,4.2,43.64321331537325,-79.39695987850428,0.7992448596462982
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Maxime's,4.6,43.643996,-79.399495,0.770635634832559
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Chubby's Jamaican Kitchen,4.2,43.64532,-79.40066,0.8826780079317348
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Ruby Soho,4.1,43.64423,-79.40015,0.7768370763600023
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,L’Avenue,3.9,43.64354,-79.39615,0.8687050716941412
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Rodney's Oyster House,4.1,43.644948,-79.396846,0.9625520647880672
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Paris Texas,4.0,43.6444681167682,-79.3960904,0.9525351993958229
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Birch Contemporary,0.0,43.64556,-79.40565,0.9091431819347392
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Arcadia Earth,4.8,43.6418488,-79.3971969,0.6733391607719466
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,1,Unzipped Toronto,4.0,43.6444533204093,-79.3983849376019,0.8540183316612068
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.670605970277936
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,The Rabbit Hole,4.1,43.64995,-79.37976,0.6342571531607627
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.9835176227427852
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Library Bar,4.1,43.64583140000001,-79.3819623,0.9118384853905085
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Edna + Vita,4.3,43.64940455,-79.38289144,0.5178956927159172
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.9916537638979589
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.530748185280866
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.5495385617231174
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.4496557917452677
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.8594034468256807
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.5168801287298573
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Tiff,4.0,43.64656218853344,-79.39050313780471,0.8571802573168521
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.4270339438261619
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,The Rabbit Hole,4.1,43.64995,-79.37976,0.6342571531607627
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.670605970277936
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Library Bar,4.1,43.64583140000001,-79.3819623,0.9118384853905085
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.9835176227427852
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Edna + Vita,4.3,43.64940455,-79.38289144,0.5178956927159172
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,LOCAL Public Eatery Adelaide,4.1,43.648968713601,-79.384350052184,0.5212073173022359
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.9916537638979589
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.740066570060712
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Canoe,4.1,43.646954,-79.382159,0.7898365699392472
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Byblos,4.4,43.647546,-79.388123,0.6874991098673748
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,King Taps,3.9,43.6486379269,-79.3817439,0.6378424852288858
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.9414370716436149
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,401 Richmond,4.6,43.64775,-79.39471,0.9552881613691618
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.530748185280866
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.4496557917452677
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.697402648183393
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Abbozzo Gallery,0.0,43.64775,-79.39471,0.9552881613691618
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.5495385617231174
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.8594034468256807
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.5168801287298573
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Tiff,4.0,43.64656218853344,-79.39050313780471,0.8571802573168521
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Gallery 44,0.0,43.64775,-79.39471,0.9552881613691618
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Little Canada,4.8,43.65668,-79.38065,0.5502165671076654
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.670605970277936
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Aloette,4.3,43.64855831176563,-79.395963,0.9789063920295671
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,The Haam,4.2,43.64743,-79.39308,0.8893784542550812
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Byblos,4.4,43.647546,-79.388123,0.6874991098673748
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Cheffry's Artisanal Bistro,4.8,43.64823,-79.39494,0.9346119346142352
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Paradise Grotto,4.3,43.648053177358186,-79.39008610206244,0.6943409631674715
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,401 Richmond,4.6,43.64775,-79.39471,0.9552881613691618
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.530748185280866
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.697402648183393
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Abbozzo Gallery,0.0,43.64775,-79.39471,0.9552881613691618
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.5495385617231174
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.4496557917452677
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Tiff,4.0,43.64656218853344,-79.39050313780471,0.8571802573168521
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Gallery 44,0.0,43.64775,-79.39471,0.9552881613691618
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.5168801287298573
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,10,Wynick-Tuck Gallery,0.0,43.64775,-79.39471,0.9552881613691618
King St E / Church St,43.65003919999999,-79.3733541,14,The Butcher Chef,4.6,43.6430184,-79.3757759,0.8046305857983695
King St E / Church St,43.65003919999999,-79.3733541,14,Mama Lee's Korean Kitchen,4.3,43.64325,-79.37636,0.7927226354850202
King St E / Church St,43.65003919999999,-79.3733541,14,The Rabbit Hole,4.1,43.64995,-79.37976,0.5154975325375666
King St E / Church St,43.65003919999999,-79.3733541,14,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.6092426686331557
King St E / Church St,43.65003919999999,-79.3733541,14,Aloette Bay,4.3,43.644036,-79.37753,0.7473195067927301
King St E / Church St,43.65003919999999,-79.3733541,14,Friday Burger,4.3,43.64398464206703,-79.377539,0.7527486025152587
King St E / Church St,43.65003919999999,-79.3733541,14,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.36842066697780856
King St E / Church St,43.65003919999999,-79.3733541,14,Alexandros,3.6,43.64147,-79.37522,0.964608446023911
King St E / Church St,43.65003919999999,-79.3733541,14,My Roti Place,3.8,43.6417148967486,-79.3757710173493,0.945830183645242
King St E / Church St,43.65003919999999,-79.3733541,14,Library Bar,4.1,43.64583140000001,-79.3819623,0.8358447849020082
King St E / Church St,43.65003919999999,-79.3733541,14,Amano Trattoria,4.2,43.64783286048877,-79.37335950322061,0.24533448415299527
King St E / Church St,43.65003919999999,-79.3733541,14,Edna + Vita,4.3,43.64940455,-79.38289144,0.7705912946200484
King St E / Church St,43.65003919999999,-79.3733541,14,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.8338055731526273
King St E / Church St,43.65003919999999,-79.3733541,14,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.7925393974415433
King St E / Church St,43.65003919999999,-79.3733541,14,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.3429985321503209
King St E / Church St,43.65003919999999,-79.3733541,14,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.7941312350812917
King St E / Church St,43.65003919999999,-79.3733541,14,The Art of Banksy,4.0,43.6425099,-79.3745239,0.8424955176359957
King St E / Church St,43.65003919999999,-79.3733541,14,Inuit Art-Eskimo Art Gallery,0.0,43.64166,-79.37604,0.9564616508018847
King St E / Church St,43.65003919999999,-79.3733541,14,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.494398430736242
King St E / Church St,43.65003919999999,-79.3733541,14,Arta Gallery,4.0,43.64974,-79.36105,0.9905165982127186
King St E / Church St,43.65003919999999,-79.3733541,14,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.03164092793226229
King St E / Church St,43.65003919999999,-79.3733541,14,The Rabbit Hole,4.1,43.64995,-79.37976,0.5154975325375666
King St E / Church St,43.65003919999999,-79.3733541,14,The Butcher Chef,4.6,43.6430184,-79.3757759,0.8046305857983695
King St E / Church St,43.65003919999999,-79.3733541,14,Library Bar,4.1,43.64583140000001,-79.3819623,0.8358447849020082
King St E / Church St,43.65003919999999,-79.3733541,14,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.6092426686331557
King St E / Church St,43.65003919999999,-79.3733541,14,Edna + Vita,4.3,43.64940455,-79.38289144,0.7705912946200484
King St E / Church St,43.65003919999999,-79.3733541,14,LOCAL Public Eatery Adelaide,4.1,43.648968713601,-79.384350052184,0.8926846866663359
King St E / Church St,43.65003919999999,-79.3733541,14,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.36842066697780856
King St E / Church St,43.65003919999999,-79.3733541,14,Sansotei Ramen,4.4,43.645322,-79.380408,0.7728233275260169
King St E / Church St,43.65003919999999,-79.3733541,14,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.8338055731526273
King St E / Church St,43.65003919999999,-79.3733541,14,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.46105585552595235
King St E / Church St,43.65003919999999,-79.3733541,14,Canoe,4.1,43.646954,-79.382159,0.7871293603018621
King St E / Church St,43.65003919999999,-79.3733541,14,King Taps,3.9,43.6486379269,-79.3817439,0.6927786532815842
King St E / Church St,43.65003919999999,-79.3733541,14,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.8355537792413451
King St E / Church St,43.65003919999999,-79.3733541,14,Shake Shack,4.3,43.64488931941005,-79.37980347052275,0.7727856538478273
King St E / Church St,43.65003919999999,-79.3733541,14,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.7941312350812917
King St E / Church St,43.65003919999999,-79.3733541,14,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.7925393974415433
King St E / Church St,43.65003919999999,-79.3733541,14,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.3429985321503209
King St E / Church St,43.65003919999999,-79.3733541,14,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.494398430736242
King St E / Church St,43.65003919999999,-79.3733541,14,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.03164092793226229
King St E / Church St,43.65003919999999,-79.3733541,14,The Art of Banksy,4.0,43.6425099,-79.3745239,0.8424955176359957
King St E / Church St,43.65003919999999,-79.3733541,14,Inuit Art-Eskimo Art Gallery,0.0,43.64166,-79.37604,0.9564616508018847
King St E / Church St,43.65003919999999,-79.3733541,14,Little Canada,4.8,43.65668,-79.38065,0.9432982628120291
King St E / Church St,43.65003919999999,-79.3733541,14,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.7941312350812917
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,The Butcher Chef,4.6,43.6430184,-79.3757759,0.9405051072698501
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Mama Lee's Korean Kitchen,4.3,43.64325,-79.37636,0.9597140859145276
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.9860945041622677
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Aloette Bay,4.3,43.644036,-79.37753,0.9865927646940157
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Friday Burger,4.3,43.64398464206703,-79.377539,0.9901945428207262
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.7673579830222064
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Amano Trattoria,4.2,43.64783286048877,-79.37335950322061,0.5149554816712438
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.8561070785321563
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Corkin Gallery,4.0,43.65032,-79.35912,0.6652011181809647
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.61002712216635
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,The Art of Banksy,4.0,43.6425099,-79.3745239,0.9096666612410321
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.9397052568131276
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Bottē Gallery,0.0,43.65413,-79.36117,0.7715377134615622
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Arta Gallery,4.0,43.64974,-79.36105,0.49845691105262285
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Thompson Landry Gallery,3.3,43.6501610975744,-79.3596411136873,0.6200356779688118
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.5483963812675836
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Artscape Distillery Studios,0.0,43.6499499,-79.35851,0.7029047117221771
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Proof Studio Gallery,5.0,43.6499499,-79.35851,0.7029047117221771
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,The Butcher Chef,4.6,43.6430184,-79.3757759,0.9405051072698501
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.9860945041622677
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.7673579830222064
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.9586437942453676
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Immersive Van Gogh Exhibit,3.1,43.642937210334935,-79.3741862,0.8561070785321563
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.61002712216635
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.9397052568131276
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.5483963812675836
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,25,The Art of Banksy,4.0,43.6425099,-79.3745239,0.9096666612410321
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.7573897974692346
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.7398692345960083
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Gusto 101,4.0,43.645002131066,-79.400309337027,0.46112238720810295
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,La Plume,4.2,43.64321331537325,-79.39695987850428,0.6917920094907823
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Maxime's,4.6,43.643996,-79.399495,0.49320337585889007
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Aloette,4.3,43.64855831176563,-79.395963,0.9660719457809845
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Miss Likklemore's,4.5,43.64511981042632,-79.39534954726696,0.8449117946967434
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Chubby's Jamaican Kitchen,4.2,43.64532,-79.40066,0.45163459171362325
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Ruby Soho,4.1,43.64423,-79.40015,0.44624319167374976
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,L’Avenue,3.9,43.64354,-79.39615,0.7571780379540197
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Avenue Open Kitchen,4.3,43.647147,-79.3962388,0.8612896217793534
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Rodney's Oyster House,4.1,43.644948,-79.396846,0.7234497369031507
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Paris Texas,4.0,43.6444681167682,-79.3960904,0.7720010921229314
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.7573897974692346
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.7398692345960083
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Banksy,1.0,43.6463509,-79.3967819,0.7816484538469378
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Birch Contemporary,0.0,43.64556,-79.40565,0.24771097692060706
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Arcadia Earth,4.8,43.6418488,-79.3971969,0.692558997764138
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Unzipped Toronto,4.0,43.6444533204093,-79.3983849376019,0.5902749768698303
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,0,Moore Gallery,0.0,43.64605,-79.39558,0.857638960412391
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,The Butcher Chef,4.6,43.6430184,-79.3757759,0.9653663748453144
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Miku,4.2,43.6412346,-79.3773697,0.986850082489311
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.7611710834128147
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Impact Kitchen,4.4,43.64085,-79.37871,0.946808685310308
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.21841864187038879
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Mama Lee's Korean Kitchen,4.3,43.64325,-79.37636,0.9118238224433278
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,The Rabbit Hole,4.1,43.64995,-79.37976,0.5739146607577796
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Kinka Izakaya Bar Izakaya- Harbourfront,4.0,43.64177851099536,-79.3793856918259,0.8324678907108902
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Evviva Breakfast & Lunch,3.8,43.641602,-79.383301,0.6928621599368581
Simcoe St / King St W,43.647508351306186,-79.38604436555764,10,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.5929123745755327
